RECORD,LOCATION & GEOID,TOTAL_COLLISIONS,2013_TOTAL,2014_TOTAL,2015_TOTAL,2016_TOTAL,2017_TOTAL,TOTAL_CYCLIST_COLLISIONS,2013_CYCLIST,2014_CYCLIST,2015_CYCLIST,2016_CYCLIST,2017_CYCLIST,TOTAL_PEDESTRIAN_COLLISIONS,2013_PEDESTRIAN,2014_PEDESTRIAN,2015_PEDESTRIAN,2016_PEDESTRIAN,2017_PEDESTRIAN,XCOORD,YCOORD,LONGITUDE,LATITUDE
5374,GLADSTONE AVE @ O'CONNOR ST (0002710),22,5,3,2,6,6,1,0,0,0,0,1,0,0,0,0,0,0,368074.71120,5030658.56970,-75.69158905000,45.41300239300
5375,GLADSTONE AVE @ PERCY ST (0007203),8,0,0,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,367328.70850,5030206.56610,-75.70117653630,45.40900245590
5376,GLADSTONE AVE @ PRESTON ST (0002212),30,5,10,7,6,2,5,1,3,0,1,0,3,1,0,0,2,0,366489.70600,5029712.55840,-75.71195583540,45.40463196280
5377,GLADSTONE AVE @ ROCHESTER ST (0006496),35,14,5,4,7,5,2,0,0,0,1,1,6,2,1,1,1,1,366662.69800,5029787.56560,-75.70973678060,45.40529159020
5378,GLADSTONE AVE @ ROSEMOUNT AVE (0006156),2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365453.70060,5029222.56110,-75.72524914050,45.40031361780
5379,GLADSTONE AVE @ SHERBROOKE AVE (0006162),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365524.70220,5029253.56410,-75.72433847860,45.40058642060
5380,GLADSTONE AVE @ SPADINA AVE (0006143),3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,365901.69980,5029436.56180,-75.71950070940,45.40220018740
5381,GLADSTONE AVE @ ST. FRANCIS ST (0002261),2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365661.70670,5029312.55980,-75.72258134550,45.40110535300
5382,GLADSTONE AVE btwn ARTHUR ST & CAMBRIDGE ST N (__3ZA32M),1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,367017.73805,5030005.80795,-75.70517422920,45.40722380550
5383,GLADSTONE AVE btwn BANK ST & O'CONNOR ST (__3ZA3QP),5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,367995.70710,5030610.56900,-75.69260447650,45.41257763720
5384,GLADSTONE AVE btwn BAY ST & LYON ST N (__3ZA3PV),5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,367523.20545,5030325.06710,-75.69867694390,45.41005128840
5385,GLADSTONE AVE btwn BAYSWATER AVE & BREEZEHILL AVE N (__3ZA3Z9),4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,366049.66431,5029501.64250,-75.71760273830,45.40277283700
5386,GLADSTONE AVE btwn BELL ST N & ARTHUR ST (__3ZBODO),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366972.92055,5029978.88850,-75.70575010780,45.40698557400
5387,GLADSTONE AVE btwn BOOTH ST & LEBRETON ST N (__3ZBODP),3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,366811.64504,5029886.60470,-75.70782178830,45.40616953700
5388,GLADSTONE AVE btwn BRONSON AVE & PERCY ST (__3ZA3B9),4,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,367229.40619,5030146.38833,-75.70245265060,45.40846985850
5389,GLADSTONE AVE btwn CAMBRIDGE ST N & BRONSON AVE (__3ZBODM),7,2,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,367101.16662,5030058.65109,-75.70410186370,45.40769185150
5390,GLADSTONE AVE btwn CAMBRIDGE ST N & CAMBRIDGE ST N (__3ZA32O),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367053.41055,5030027.97395,-75.70471576160,45.40742007690
5391,GLADSTONE AVE btwn ELGIN ST & CARTIER ST (__3ZBORD),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368460.30579,5030891.23636,-75.68663305760,45.41506087810
5392,GLADSTONE AVE btwn IRVING AVE & SPADINA AVE (__3ZA3ZZ),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365853.22321,5029414.33563,-75.72012263240,45.40200443100
5393,GLADSTONE AVE btwn KENT ST & BANK ST (__3ZA3PA),11,3,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,367830.70655,5030511.06845,-75.69472505570,45.41169724410
5394,GLADSTONE AVE btwn LEBRETON ST N & BELL ST N (__3ZA31C),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366903.37412,5029942.15707,-75.70664309510,45.40666124930
5395,GLADSTONE AVE btwn LORETTA AVE N & PRESTON ST (__3ZA31H),3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366343.00606,5029641.54847,-75.71383851210,45.40400594740
5396,GLADSTONE AVE btwn LYON ST N & KENT ST (__3ZA3P2),7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,367664.20600,5030410.56750,-75.69686486000,45.41080794360
5397,GLADSTONE AVE btwn METCALFE ST & ELGIN ST (__3ZA3QC),8,3,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,368307.70790,5030797.57055,-75.68859462420,45.41423197070
5398,GLADSTONE AVE btwn O'CONNOR ST & METCALFE ST (__3ZA3QY),3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368152.70750,5030704.56955,-75.69058674020,45.41340922830
5399,GLADSTONE AVE btwn PERCY ST & BAY ST (__3ZA3PR),10,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,367395.70490,5030247.56655,-75.70031551450,45.40936537740
5400,GLADSTONE AVE btwn PRESTON ST & ROCHESTER ST (__3ZA31S),6,2,1,2,1,0,2,0,1,1,0,0,1,1,0,0,0,0,366576.83450,5029749.94755,-75.71083824970,45.40496069670
5401,GLADSTONE AVE btwn ROCHESTER ST & BOOTH ST (__3ZA31X),1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,366720.99668,5029810.62525,-75.70898922100,45.40549392030
5402,GLADSTONE AVE btwn ST. FRANCIS ST & FAIRMONT AVE (__3ZA3ZU),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365698.69945,5029328.55890,-75.72210688520,45.40124609210
5403,GLADU ST btwn CYR AVE & OLMSTEAD ST (__3ZA7B3),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370412.50850,5032788.58490,-75.66144033220,45.43195211640
5404,GLADWIN CRES @ LANCASTER RD (0008281),6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,373459.73350,5029475.55550,-75.62296141770,45.40185056800
5405,GLADWIN CRES btwn BOURASSA ST & END (__3ZBOZY),3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,373314.08112,5029871.43315,-75.62476671590,45.40542676170
5406,GLAMORGAN DR @ ROTHESAY DR (0004042),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353679.62110,5016544.43710,-75.87688629740,45.28715506140
5407,GLAMORGAN DR btwn CASTLEFRANK RD & UXBRIDGE CRES (__3ZBNCB),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353319.36105,5016264.84716,-75.88150593530,45.28466420410
5408,GLAMORGAN DR btwn HEATHCLIFFE CRT & ROTHESAY DR (__3ZBNCA),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353647.17883,5016478.39621,-75.87730634680,45.28656306500
5409,GLAMORGAN DR btwn UXBRIDGE CRES & HEATHCLIFFE CRT (__3ZACHK),2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,353538.61850,5016377.44190,-75.87870008590,45.28566218990
5410,GLANDRIEL CRES btwn TIMBERTRAIL TER & CLENDENAN CRES (__4BPE3Z),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,386977.58209,5037834.33453,-75.44891981530,45.47559841780
5411,GLANDRIEL CRES btwn VALIN ST & CLENDENAN CRES (__4BPEUU),2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,386754.39526,5037914.51218,-75.45176059590,45.47634600360
5412,GLASGOW CRES btwn BRAEMAR ST & GLASGOW ST (2) (__3ZA4GB),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370931.21174,5034954.95205,-75.65452067120,45.45139524800
5413,GLASGOW ST btwn GLASGOW CRES & ST. LAURENT BLVD (__3ZA8Q8),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371036.20790,5034935.60410,-75.65318106060,45.45121122050
5414,GLEBE AVE @ O'CONNOR ST (0007991),2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368507.70670,5029949.56130,-75.68614919670,45.40658368530
5415,GLEBE AVE btwn BANK ST & O'CONNOR ST (__3ZA94Z),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368373.70955,5029868.56245,-75.68787124850,45.40586706750
5416,GLEBE AVE btwn BRONSON AVE & PERCY ST (__3ZA4AR),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,367606.09030,5029404.31222,-75.69773543530,45.40175917860
5417,GLEBE AVE btwn LYON ST S & BANK ST (__3ZA933),4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,368124.66375,5029719.46614,-75.69107153760,45.40454811990
5418,GLEBE AVE btwn PERCY ST & LYON ST S (__3ZA920),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367882.70790,5029572.06000,-75.69418090480,45.40324365130
5419,GLEESON WAY btwn FINCHLEY DR & BEATRICE DR (__37BWAM),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365282.73205,5015799.31550,-75.72907369480,45.27954778070
5420,GLEN AVE @ LEONARD AVE (0007336),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368437.76600,5028216.75890,-75.68726614500,45.39099883200
5421,GLEN AVE btwn GROSVENOR AVE & BANK ST (__3ZA9HU),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368713.89590,5028380.81290,-75.68371873010,45.39244979330
5422,GLEN AVE btwn GROVE AVE & SENECA ST (__3ZA2KN),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368240.47701,5028099.06070,-75.68980065000,45.38995771770
5423,GLEN PARK DR btwn BEDDOE LANE & COMPATA WAY (__3ZA7LX),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377820.79412,5032471.41848,-75.56681787540,45.42836417530
5424,GLEN PARK DR btwn COMPATA WAY & FAIRGLEN MEWS (__3ZA7LZ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377969.27008,5032615.35289,-75.56489926900,45.42964368620
5425,GLEN PARK DR btwn INNES RD & BEDDOE LANE (__3ZA57V),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377480.55245,5032452.78338,-75.57116822700,45.42823194730
5426,GLEN PARK DR btwn INNES RD & FAIRGLEN MEWS (__3ZA7L3),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378034.84461,5032743.77716,-75.56404224250,45.43079230030
5427,GLENBRAE AVE btwn MARCONI AVE & CELTIC RIDGE CRES (__6K4TIY),2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,349563.04008,5024802.43350,-75.92861489640,45.36173693810
5428,GLENCOE ST btwn BELLMAN DR & MIDLAND CRES (__3ZABP2),4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361144.26937,5020766.02651,-75.78125465060,45.32458229960
5429,GLENDALE AVE btwn PERCY ST & END (__3ZBOSS),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367563.20655,5029770.06190,-75.69823661260,45.40505393270
5430,GLENDORE ST btwn HAILEYBURY ST & NEW LISKEARD CRES (__6REWOI),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365834.69000,5014554.12455,-75.72219204060,45.26829589810
5431,GLENEAGLES AVE @ ST. GEORGES ST (0005030),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382780.74650,5037107.58230,-75.50270575430,45.46954104100
5432,GLENFERN AVE btwn LA VERENDRYE DR & GLENHURST CRES (__3ZBO1N),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374828.70554,5035711.54405,-75.60458991790,45.45782294110
5433,GLENHAVEN PRIV btwn WESTVALLEY PRIV & WESTVALLEY PRIV (__4QVZ92),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370156.75710,5025965.78419,-75.66561276870,45.37058699770
5434,GLENLIVET AVE @ RENAUD RD (0013686),2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382141.02000,5032935.21000,-75.51154197960,45.43207262850
5435,GLENMANOR DR btwn HILLMOUNT CRES & KINGSBURY AVE (__3ZBOLY),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364854.68672,5022623.49920,-75.73370214050,45.34098800270
5436,GLENMANOR DR E @ VIEWMOUNT DR E (0001939),3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,365107.70010,5022900.50070,-75.73044021350,45.34345872200
5437,GLENMANOR DR W @ VIEWMOUNT DR W (0001942),3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364748.70030,5022702.50160,-75.73504483280,45.34170792190
5438,GLENMORE ST btwn THURLOW ST & PRINCESS LOUISE DR (__3ZA6AQ),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383289.76556,5038162.07051,-75.49602845870,45.47897135080
5439,GLENMORISTON AVE btwn GOWRIE DR & SEABROOKE DR (__3ZAB1E),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,352397.58928,5017301.40713,-75.89315597430,45.29405446550
5440,GLENORA AVE @ HAZEL ST (0007445),4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,369092.71050,5030144.56010,-75.67865125230,45.40828472710
5441,GLENORA AVE @ HERRIDGE ST (0007442),2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369145.71420,5030016.55780,-75.67799089850,45.40712813590
5442,GLENORA ST btwn HAZEL ST & END (__3ZBOSL),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369068.71210,5030201.06450,-75.67895043760,45.40879533830
5443,GLENORA ST btwn HAZEL ST & HERRIDGE ST (__3ZA95F),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369119.21210,5030080.56355,-75.67832107470,45.40770647390
5444,GLENORA ST btwn HERRIDGE ST & CLEGG ST (__3ZA95L),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369175.61905,5029946.70755,-75.67761802670,45.40649689820
5445,GLENRIDGE RD btwn GARDEN GLEN PRIV & NORICE ST (__3ZAASC),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364780.76935,5023253.02385,-75.73456890820,45.34665871290
5446,GLENRIDGE RD btwn WOLMSLEY CRES & VIEWMOUNT DR (__3ZAARB),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364911.19810,5022840.00300,-75.73295481340,45.34293123750
5447,GLENRILL PL btwn Continuation of GLENRILL PL & Continuation of GLENRIL (__3E686I),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356427.96643,5015801.95579,-75.84193010790,45.28027757070
5448,GLENVIEW AVE @ RIVERDALE AVE (0007984),3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369324.71100,5029411.55930,-75.67578363950,45.40166809070
5449,GLENWOOD DR btwn CORLYON ST & NOVA LUX WAY (__3ZAZ9R),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,386076.47618,5011118.39911,-75.46483552890,45.23533563170
5450,GLOUCESTER ST @ KENT ST (0006973),8,1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,367357.70130,5031098.57220,-75.70069296430,45.41702586460
5451,GLOUCESTER ST @ LYON ST (0006765),10,2,4,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,367194.69810,5031001.57280,-75.70278775380,45.41616764830
5452,GLOUCESTER ST @ METCALFE ST (0006945),7,1,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,367833.71180,5031386.58000,-75.69457468170,45.41957454410
5453,GLOUCESTER ST @ O'CONNOR ST (0006943),8,1,2,1,2,2,0,0,0,0,0,0,4,1,0,1,1,1,367678.70940,5031292.58090,-75.69656705410,45.41874271850
5454,GLOUCESTER ST btwn BANK ST & O'CONNOR ST (__3ZBOR8),12,7,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,367601.20450,5031245.57550,-75.69756326650,45.41832674010
5455,GLOUCESTER ST btwn BAY ST & LYON ST N (__3ZA0PX),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367135.33063,5030965.94948,-75.70355072010,45.41585241210
5456,GLOUCESTER ST btwn BRONSON AVE & PERCY ST (__3ZA0XJ),3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366887.70245,5030824.57210,-75.70673213330,45.41460235630
5457,GLOUCESTER ST btwn KENT ST & BANK ST (__3ZBOR0),12,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,367440.70410,5031148.57455,-75.69962617560,45.41746834460
5458,GLOUCESTER ST btwn LYON ST N & KENT ST (__3ZA9NX),6,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,367276.13138,5031050.19331,-75.70174122420,45.41659785440
5459,GLOUCESTER ST btwn METCALFE ST & ELGIN ST (__3ZA9VJ),8,2,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,367910.20490,5031432.07645,-75.69359154610,45.41997701070
5460,GLOUCESTER ST btwn O'CONNOR ST & METCALFE ST (__3ZA9UC),4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367756.20490,5031339.57590,-75.69557094860,45.41915859530
5461,GLOUCESTER ST btwn PERCY ST & BAY ST (__3ZBOMS),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367007.76831,5030896.62786,-75.70518915730,45.41524002940
5462,GLYNN AVE @ LOLA ST (0008575),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371114.71990,5032186.57730,-75.65254777890,45.42646928120
5463,GLYNN AVE @ NORTH RIVER RD (0008538),1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,370024.71280,5032065.58560,-75.66649177640,45.42548313840
5464,GLYNN AVE @ VERA ST (0008257),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370505.71350,5032120.58090,-75.66033838180,45.42593294650
5465,GLYNN AVE btwn EDITH AVE & LOLA ST (__3ZA8LH),2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371015.71550,5032176.07890,-75.65381425310,45.42638420050
5466,GLYNN AVE btwn NORTH RIVER RD & SYLVESTER ST (__3ZA8KR),2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370166.21250,5032082.57890,-75.66468148620,45.42562282860
5467,GLYNN AVE btwn SHARP ST & VERA ST (__3ZA4FR),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370429.71345,5032111.07890,-75.66131075680,45.42585458630
5468,GOLDEN ASH LANE @ STAGECOACH RD (0005297),3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,375754.74580,5013689.44150,-75.59591200620,45.25958492620
5469,GOLDEN AVE @ RICHMOND RD (0006932),8,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,362862.68920,5028026.54560,-75.75848294460,45.38977173630
5470,GOLDEN AVE btwn BYRON AVE & RAVENHILL AVE (__3ZA09E),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362899.68900,5027947.04710,-75.75801982060,45.38905335190
5471,GOLDEN AVE btwn RAVENHILL AVE & KENWOOD AVE (__3ZA09O),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,362948.68900,5027835.54600,-75.75740724150,45.38804601470
5472,GOLDEN AVE btwn RICHMOND RD & BYRON AVE (__3ZBOOL),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362873.68900,5028002.54750,-75.75834530240,45.38955489280
5473,GOLDEN LINE RD btwn Continuation of GOLDEN LINE RD & MCARTON RD (__3ZACCS),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337786.68434,5006288.07047,-76.08016175850,45.19578772640
5474,GOLDEN LINE RD btwn HAMILTON SIDE RD & Continuation of GOLDEN LINE RD (__3ZAC0O),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336776.76618,5007445.21302,-76.09294092260,45.20624700840
5475,GOLDEN LINE RD btwn MARCH RD & Continuation of GOLDEN LINE RD (__3ZA481),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333049.43292,5011631.06786,-76.14015070620,45.24407347980
5476,GOLDENBROOK WAY @ HARVEST VALLEY AVE (0013443),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,384939.82190,5034498.84000,-75.47552292270,45.44582562870
5477,GOLDENBROOK WAY btwn HARVEST VALLEY AVE & ALLEGRO WAY (__6REWRI),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384902.70037,5034579.82582,-75.47598420910,45.44655851940
5478,GOLDENBROOK WAY btwn HARVEST VALLEY AVE & FAIRLAKES WAY (__5Z1R0D),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384955.26545,5034464.84395,-75.47533106740,45.44551799320
5479,GOLDENEYE WAY @ NORTH BLUFF DR (0013174),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369487.55750,5016302.48370,-75.67541786730,45.28370089520
5480,GOLDENEYE WAY btwn NAKINA WAY & NORTH BLUFF DR (__4CPJI3),4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369375.28865,5016233.73763,-75.67685777220,45.28309265080
5481,GOLDENEYE WAY btwn ROCKY HARBOUR CRES & ANTIQUE CRT (__3EX1Y6),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368843.39406,5016038.61497,-75.68366232740,45.28138562430
5482,GOLDENROD DRWY btwn EGLANTINE DRWY & SORREL DRWY (__3ZAAI8),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364373.49149,5029751.15867,-75.73898193610,45.40516258200
5483,GOLDERS GREEN LANE btwn FAIRLOP WAY & FAIRLOP WAY (__4O3J0N),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364788.52825,5015961.27290,-75.73535278630,45.28104741330
5484,GOLDFINCH DR btwn PARTRIDGE DR & END (__3ZA1CO),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356131.48391,5017082.28462,-75.84557648160,45.29181991780
5485,GOLDRIDGE DR @ AFTON PL/GRENGOLD WAY (0011937),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350015.92400,5019470.21960,-75.92332152770,45.31372736020
5486,GOLDRIDGE DR @ BLACKDOME CRES E (0003198),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350268.60300,5020015.48220,-75.92004900850,45.31861746100
5487,GOLDRIDGE DR @ HEMLO CRES (0012604),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,350142.80790,5019635.14550,-75.92168825390,45.31520322600
5488,GOLDRIDGE DR @ HIGHMONT CRT/WINDCREST CRT (0011841),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,350220.11110,5019687.65060,-75.92069754930,45.31567068470
5489,GOLDRIDGE DR @ STIKINE DR (0011941),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349898.17100,5019907.19180,-75.92478347950,45.31766692760
5490,GOLDRIDGE DR btwn AFTON PL & KINMOUNT PRIV (__3ZA47O),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350018.94591,5019505.81407,-75.92327974000,45.31404745460
5491,GOLDRIDGE DR btwn BLACKDOME CRES & BLACKDOME CRES (__3ZA471),2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350187.28246,5020047.66628,-75.92108324730,45.31891232390
5492,GOLDRIDGE DR btwn CAMBIOR CRES & CAMBIOR CRES (__3ZADJ3),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349688.73596,5019695.02136,-75.92747386540,45.31577118150
5493,GOLDRIDGE DR btwn CHELTONIA WAY & INSMILL CRES (2) (__3ZA47S),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349843.46225,5019268.44829,-75.92553931550,45.31192284990
5494,GOLDRIDGE DR btwn GATESPARK PRIV & GATESPARK PRIV (__3ZADJ4),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349847.18487,5019894.03714,-75.92543495860,45.31755183120
5495,GOLDRIDGE DR btwn HEMLO CRES & AFTON PL (__3ZA47Q),2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,350019.00545,5019410.94845,-75.92328763820,45.31319382420
5496,GOLDRIDGE DR btwn INSMILL CRES & HEMLO CRES (__3ZA47P),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350010.09533,5019304.67625,-75.92341096800,45.31223813140
5497,GOLDRIDGE DR btwn NORGOLD CRES & INSMILL CRES (__3AYB53),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349776.17269,5019523.35032,-75.92637430950,45.31422084220
5498,GOLDWOOD PRIV btwn IDLEWILD PRIV & END (2) (__6XTIRW),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365222.39340,5013104.66852,-75.73017054250,45.25530656470
5499,GOLF CLUB WAY btwn DWYER HILL RD & NO NAME (__7JQ7KC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341601.51058,5007064.08883,-76.03155277770,45.20258201510
5500,GOLF CLUB WAY btwn NO NAME & WESTLEIGH BLVD (__7JQ7KA),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,341906.89917,5007911.52834,-76.02760249740,45.21019176860
5501,GOLF CLUB WAY btwn WESTLEIGH BLVD & END (__7JQ7K5),5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342894.98879,5008794.48960,-76.01495631460,45.21808443210
5502,GOLFLINKS DR btwn HAWKTREE RDG & FERGUSLEA LANE (__4BZCRC),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366168.23060,5012756.22573,-75.71816396410,45.25208942410
5503,GOLFLINKS DR btwn LOCKHAVEN PRIV & RUSTWOOD PRIV (__4BRMGZ),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366199.02541,5013376.21777,-75.71769507660,45.25766541610
5504,GOLFLINKS DR E @ JOCKVALE RD (0010401),3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,366031.03350,5012609.96720,-75.71992971960,45.25078534230
5505,GOOD ST btwn PARKWAY RD & SHIELDS DR (__3ZA7HK),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,378199.76490,5013752.94095,-75.56475288910,45.25990542960
